Date,High,Low,Open,Close,Volume,Adj Close
1996-10-30,114.4800033569336,113.61000061035156,114.37000274658203,114.18000030517578,0.0,114.18000030517578
1996-11-01,113.5,113.5,113.5,113.5,0.0,113.5
1996-11-04,113.9800033569336,112.94999694824219,113.27999877929688,113.87999725341797,0.0,113.87999725341797
1996-11-05,114.33000183105469,113.44999694824219,113.70999908447266,114.25,0.0,114.25
1996-11-06,114.68000030517578,113.6500015258789,114.2300033569336,113.94999694824219,0.0,113.94999694824219
1996-11-08,112.30999755859375,111.3499984741211,111.98999786376953,111.73999786376953,0.0,111.73999786376953
1996-11-11,111.95999908447266,110.86000061035156,111.51000213623047,111.12000274658203,0.0,111.12000274658203
1996-11-12,111.55000305175781,110.87999725341797,111.0199966430664,111.33000183105469,0.0,111.33000183105469
1996-11-13,111.3499984741211,111.3499984741211,111.3499984741211,111.3499984741211,0.0,111.3499984741211
1996-11-15,111.5199966430664,110.55000305175781,111.43000030517578,111.05000305175781,0.0,111.05000305175781
1996-11-18,111.66999816894531,110.80000305175781,110.87999725341797,111.4000015258789,0.0,111.4000015258789
1996-11-19,111.80000305175781,111.19999694824219,111.30000305175781,111.58000183105469,0.0,111.58000183105469
1996-11-20,111.69999694824219,111.25,111.58999633789062,111.5199966430664,0.0,111.5199966430664
1996-11-21,111.87000274658203,111.19999694824219,111.43000030517578,111.25,0.0,111.25
1996-11-22,111.69999694824219,111.02999877929688,111.23999786376953,111.41999816894531,0.0,111.41999816894531
1996-11-26,112.77999877929688,112.29000091552734,112.62000274658203,112.4000015258789,0.0,112.4000015258789
1996-11-28,113.93000030517578,113.05000305175781,113.12000274658203,113.66999816894531,0.0,113.66999816894531
1996-11-29,113.94000244140625,113.3499984741211,113.75,113.80000305175781,0.0,113.80000305175781
1996-12-02,114.79000091552734,113.5,113.73999786376953,114.5199966430664,0.0,114.5199966430664
1996-12-03,114.5999984741211,112.83000183105469,114.45999908447266,113.30000305175781,0.0,113.30000305175781
1996-12-04,113.44999694824219,112.9000015258789,113.3499984741211,113.05000305175781,0.0,113.05000305175781
1996-12-05,113.30000305175781,112.05000305175781,112.8499984741211,112.25,0.0,112.25
1996-12-06,113.0,111.7300033569336,112.30000305175781,112.94999694824219,0.0,112.94999694824219
1996-12-09,113.4800033569336,112.80000305175781,113.12000274658203,113.4000015258789,0.0,113.4000015258789
1996-12-10,113.72000122070312,112.95999908447266,113.45999908447266,113.3499984741211,0.0,113.3499984741211
1996-12-11,113.33000183105469,112.58000183105469,113.0999984741211,112.87999725341797,0.0,112.87999725341797
1996-12-12,113.56999969482422,112.43000030517578,112.8499984741211,113.12999725341797,0.0,113.12999725341797
1996-12-13,114.0,112.63999938964844,113.04000091552734,113.8499984741211,0.0,113.8499984741211
1996-12-16,114.29000091552734,113.5999984741211,113.9800033569336,113.81999969482422,0.0,113.81999969482422
1996-12-17,114.1500015258789,113.41999816894531,113.69999694824219,113.81999969482422,0.0,113.81999969482422
1996-12-18,113.80999755859375,113.25,113.75,113.62999725341797,0.0,113.62999725341797
1996-12-19,114.19000244140625,113.30000305175781,113.4000015258789,114.01000213623047,0.0,114.01000213623047
1996-12-20,114.41000366210938,113.98999786376953,114.0,114.25,0.0,114.25
1996-12-23,114.3499984741211,113.83999633789062,114.1500015258789,114.05000305175781,0.0,114.05000305175781
1996-12-24,114.5,114.0999984741211,114.1500015258789,114.4000015258789,0.0,114.4000015258789
1996-12-25,114.69000244140625,114.4000015258789,114.44999694824219,114.62999725341797,0.0,114.62999725341797
1996-12-26,115.08000183105469,114.4000015258789,114.5999984741211,114.87999725341797,0.0,114.87999725341797
1996-12-27,116.12000274658203,114.69999694824219,114.75,115.25,0.0,115.25
1996-12-30,116.19999694824219,115.5,115.69000244140625,116.19999694824219,0.0,116.19999694824219
1996-12-31,116.43000030517578,115.58999633789062,116.08000183105469,115.9000015258789,0.0,115.9000015258789
1997-01-01,115.94999694824219,115.75,115.94999694824219,115.8499984741211,0.0,115.8499984741211
1997-01-02,116.19999694824219,115.27999877929688,116.0199966430664,115.6500015258789,0.0,115.6500015258789
1997-01-03,116.69999694824219,115.30000305175781,115.66999816894531,116.41000366210938,0.0,116.41000366210938
1997-01-06,116.9800033569336,115.3499984741211,116.69999694824219,115.70999908447266,0.0,115.70999908447266
1997-01-07,116.0199966430664,114.80000305175781,115.69000244140625,115.22000122070312,0.0,115.22000122070312
1997-01-08,116.0,114.9000015258789,115.33999633789062,115.8499984741211,0.0,115.8499984741211
1997-01-09,116.44999694824219,115.69999694824219,115.7699966430664,116.30999755859375,0.0,116.30999755859375
1997-01-10,116.66999816894531,115.19999694824219,116.30000305175781,116.11000061035156,0.0,116.11000061035156
1997-01-13,116.54000091552734,115.87999725341797,116.12999725341797,116.4800033569336,0.0,116.4800033569336
1997-01-14,117.01000213623047,116.19999694824219,116.52999877929688,116.94000244140625,0.0,116.94000244140625
1997-01-15,117.4800033569336,116.69999694824219,117.06999969482422,116.7699966430664,0.0,116.7699966430664
1997-01-16,117.31999969482422,116.22000122070312,116.7699966430664,116.54000091552734,0.0,116.54000091552734
1997-01-17,117.37000274658203,116.4800033569336,116.63999938964844,117.31999969482422,0.0,117.31999969482422
1997-01-20,118.23999786376953,117.25,117.37999725341797,117.91000366210938,0.0,117.91000366210938
1997-01-21,118.2699966430664,117.44999694824219,118.05000305175781,117.87999725341797,0.0,117.87999725341797
1997-01-22,117.93000030517578,117.93000030517578,117.93000030517578,117.93000030517578,0.0,117.93000030517578
1997-01-23,119.80000305175781,118.69000244140625,119.01000213623047,119.19999694824219,0.0,119.19999694824219
1997-01-24,120.1500015258789,118.3499984741211,118.7699966430664,118.8499984741211,0.0,118.8499984741211
1997-01-27,119.6500015258789,118.9000015258789,119.0,119.52999877929688,0.0,119.52999877929688
1997-01-28,121.75,119.55000305175781,119.5999984741211,121.0,0.0,121.0
1997-01-30,122.5,120.8499984741211,122.3499984741211,121.75,0.0,121.75
1997-01-31,122.30999755859375,120.94999694824219,122.11000061035156,121.25,0.0,121.25
1997-02-03,122.25,121.25,121.30000305175781,121.6500015258789,0.0,121.6500015258789
1997-02-04,122.5,121.6500015258789,121.80000305175781,122.45999908447266,0.0,122.45999908447266
1997-02-05,123.83999633789062,122.5,122.5999984741211,123.48999786376953,0.0,123.48999786376953
1997-02-06,124.0,122.69999694824219,123.58000183105469,123.80000305175781,0.0,123.80000305175781
1997-02-07,124.72000122070312,121.3499984741211,124.2300033569336,123.1500015258789,0.0,123.1500015258789
1997-02-10,123.63999938964844,122.27999877929688,122.30000305175781,122.76000213623047,0.0,122.76000213623047
1997-02-11,123.4000015258789,122.55000305175781,122.91000366210938,123.27999877929688,0.0,123.27999877929688
1997-02-13,124.6500015258789,123.79000091552734,124.27999877929688,124.2300033569336,0.0,124.2300033569336
1997-02-14,124.81999969482422,123.69999694824219,124.4000015258789,124.25,0.0,124.25
1997-02-17,124.66999816894531,123.9000015258789,124.55000305175781,124.55000305175781,0.0,124.55000305175781
1997-02-18,124.62999725341797,123.68000030517578,124.4000015258789,124.0,0.0,124.0
1997-02-19,124.56999969482422,123.9800033569336,124.1500015258789,124.51000213623047,0.0,124.51000213623047
1997-02-21,123.5,122.41000366210938,122.80000305175781,123.19999694824219,0.0,123.19999694824219
1997-02-25,122.37000274658203,121.4000015258789,122.0,121.4000015258789,0.0,121.4000015258789
1997-02-26,122.62000274658203,120.52999877929688,121.5999984741211,122.1500015258789,0.0,122.1500015258789
1997-02-28,121.06999969482422,119.9000015258789,120.68000030517578,120.30000305175781,0.0,120.30000305175781
1997-03-03,121.33000183105469,120.41999816894531,120.68000030517578,121.30999755859375,0.0,121.30999755859375
1997-03-04,122.25,121.0,121.27999877929688,122.08000183105469,0.0,122.08000183105469
1997-03-05,122.27999877929688,121.0999984741211,122.05999755859375,121.19999694824219,0.0,121.19999694824219
1997-03-06,121.80999755859375,120.8499984741211,121.12000274658203,121.02999877929688,0.0,121.02999877929688
1997-03-07,122.0999984741211,120.93000030517578,121.12000274658203,122.0,0.0,122.0
1997-03-10,121.83999633789062,121.5,121.76000213623047,121.62000274658203,0.0,121.62000274658203
1997-03-11,122.02999877929688,121.0999984741211,121.66000366210938,121.8499984741211,0.0,121.8499984741211
1997-03-12,122.86000061035156,121.80000305175781,121.93000030517578,122.2699966430664,0.0,122.2699966430664
1997-03-13,123.44000244140625,121.9000015258789,122.22000122070312,123.43000030517578,0.0,123.43000030517578
1997-03-14,124.12999725341797,122.94999694824219,123.30000305175781,123.41999816894531,0.0,123.41999816894531
1997-03-17,123.7699966430664,123.12000274658203,123.44999694824219,123.75,0.0,123.75
1997-03-19,123.30000305175781,122.4000015258789,122.6500015258789,122.75,0.0,122.75
1997-03-20,123.7699966430664,122.0999984741211,123.02999877929688,123.72000122070312,0.0,123.72000122070312
