Date,High,Low,Open,Close,Volume,Adj Close
1997-08-22,4278.2998046875,4168.08984375,4190.759765625,4242.06005859375,0.0,4242.0126953125
1997-08-25,4364.4599609375,4247.08984375,4247.7099609375,4363.02978515625,0.0,4362.98095703125
1997-08-26,4422.5,4346.97998046875,4373.52978515625,4386.52001953125,0.0,4386.47119140625
1997-08-27,4411.14013671875,4339.4599609375,4374.02001953125,4408.39013671875,0.0,4408.34033203125
1997-08-28,4468.8701171875,4373.4501953125,4408.580078125,4438.31982421875,0.0,4438.27001953125
1997-08-29,4450.740234375,4370.81982421875,4440.06982421875,4398.72998046875,0.0,4398.6806640625
1997-09-01,4411.93994140625,4348.43994140625,4375.83984375,4372.7001953125,0.0,4372.6513671875
1997-09-02,4412.33984375,4351.7099609375,4372.52978515625,4398.77001953125,0.0,4398.720703125
1997-09-03,4492.8701171875,4404.47998046875,4404.47998046875,4490.5400390625,0.0,4490.48974609375
1997-09-04,4524.56982421875,4477.2099609375,4510.169921875,4500.3798828125,0.0,4500.32958984375
1997-09-05,4499.08984375,4460.5400390625,4497.39013671875,4491.27001953125,0.0,4491.2197265625
1997-09-08,4505.39990234375,4458.06005859375,4488.35009765625,4497.25,0.0,4497.19970703125
1997-09-09,4514.6201171875,4436.580078125,4492.2998046875,4436.83984375,0.0,4436.7900390625
1997-09-10,4499.85009765625,4411.31982421875,4418.6298828125,4498.9599609375,0.0,4498.90966796875
1997-09-11,4538.919921875,4443.10986328125,4508.89013671875,4466.10986328125,0.0,4466.0595703125
1997-09-12,4475.39013671875,4365.08984375,4463.4599609375,4365.6201171875,0.0,4365.5712890625
1997-09-15,4356.06005859375,4235.259765625,4356.06005859375,4241.25,0.0,4241.20263671875
1997-09-16,4297.490234375,4230.10009765625,4254.39013671875,4261.330078125,0.0,4261.28271484375
1997-09-17,4276.7099609375,4188.25,4261.5400390625,4202.27001953125,0.0,4202.22265625
1997-09-18,4235.72998046875,4177.06982421875,4206.33984375,4206.43994140625,0.0,4206.392578125
1997-09-19,4241.77001953125,4199.81982421875,4212.60986328125,4238.9599609375,0.0,4238.91259765625
1997-09-22,4245.6298828125,3950.110107421875,4241.18017578125,3953.8701171875,0.0,3953.82568359375
1997-09-23,3936.5400390625,3661.39990234375,3907.97998046875,3698.909912109375,0.0,3698.868408203125
1997-09-24,3921.889892578125,3771.6298828125,3784.280029296875,3910.2900390625,0.0,3910.246337890625
1997-09-25,4001.81005859375,3903.449951171875,3969.43994140625,3948.159912109375,0.0,3948.115478515625
1997-09-26,3961.4599609375,3852.77001953125,3952.7099609375,3935.64990234375,0.0,3935.60595703125
1997-09-29,3901.22998046875,3814.1298828125,3901.22998046875,3857.52001953125,0.0,3857.476806640625
1997-09-30,3930.330078125,3834.159912109375,3846.43994140625,3916.9599609375,0.0,3916.916015625
1997-10-06,3965.7900390625,3881.10009765625,3963.6201171875,3907.93994140625,0.0,3907.896240234375
1997-10-07,3925.4599609375,3853.89990234375,3899.780029296875,3924.7900390625,0.0,3924.74609375
1997-10-08,4081.02001953125,3949.8701171875,3996.6201171875,4061.219970703125,0.0,4061.174560546875
1997-10-09,4101.8701171875,4027.030029296875,4073.8798828125,4038.81005859375,0.0,4038.764892578125
1997-10-10,4076.860107421875,4027.31005859375,4035.5,4067.5,0.0,4067.454345703125
1997-10-13,4103.259765625,4031.699951171875,4098.4599609375,4039.56005859375,0.0,4039.514892578125
1997-10-14,4041.110107421875,3977.169921875,4027.429931640625,4038.31005859375,0.0,4038.264892578125
1997-10-15,4151.91015625,4029.169921875,4043.070068359375,4130.52978515625,0.0,4130.4833984375
1997-10-16,4277.43017578125,4137.64013671875,4159.43994140625,4263.5498046875,0.0,4263.50244140625
1997-10-17,4433.1298828125,4288.39990234375,4289.0,4390.240234375,0.0,4390.19140625
1997-10-20,4511.81982421875,4388.759765625,4434.02978515625,4464.58984375,0.0,4464.5400390625
1997-10-21,4559.2900390625,4430.58984375,4492.4501953125,4552.72998046875,0.0,4552.6787109375
1997-10-22,4750.240234375,4520.10986328125,4588.10986328125,4572.669921875,0.0,4572.61865234375
1997-10-23,4628.60986328125,4479.2998046875,4537.25,4591.06005859375,0.0,4591.0087890625
1997-10-24,4655.81982421875,4552.2998046875,4575.02001953125,4654.1298828125,0.0,4654.078125
1997-10-27,4755.259765625,4646.85009765625,4697.259765625,4679.759765625,0.0,4679.70703125
1997-10-28,4678.31982421875,4431.60986328125,4678.31982421875,4485.89990234375,0.0,4485.849609375
1997-10-29,4595.56005859375,4442.43994140625,4464.490234375,4594.7900390625,0.0,4594.73876953125
1997-10-30,4660.10009765625,4497.14990234375,4618.27001953125,4497.60986328125,0.0,4497.5595703125
1997-10-31,4547.16015625,4425.06982421875,4451.64013671875,4523.31982421875,0.0,4523.26953125
1997-11-03,4581.22021484375,4517.330078125,4540.240234375,4528.509765625,0.0,4528.45947265625
1997-11-04,4599.91015625,4537.080078125,4542.56005859375,4597.77978515625,0.0,4597.728515625
1997-11-05,4676.97998046875,4616.5,4616.5,4671.33984375,0.0,4671.287109375
1997-11-06,4724.7900390625,4617.60986328125,4706.5498046875,4618.85986328125,0.0,4618.80810546875
1997-11-07,4667.39990234375,4606.490234375,4619.83984375,4659.31005859375,0.0,4659.2578125
1997-11-10,4696.89990234375,4561.1298828125,4670.22998046875,4601.52978515625,0.0,4601.47802734375
1997-11-11,4610.990234375,4515.02001953125,4581.39990234375,4596.4599609375,0.0,4596.40869140625
1997-11-12,4629.77001953125,4542.580078125,4603.06982421875,4546.06005859375,0.0,4546.0087890625
1997-11-13,4645.56005859375,4458.3798828125,4517.8701171875,4638.56982421875,0.0,4638.51806640625
1997-11-14,4677.85009765625,4591.85009765625,4649.93994140625,4608.8798828125,0.0,4608.828125
1997-11-17,4662.39013671875,4592.56982421875,4656.0498046875,4595.6201171875,0.0,4595.56884765625
1997-11-18,4638.58984375,4552.419921875,4583.9501953125,4553.97021484375,0.0,4553.9189453125
1997-11-19,4578.7900390625,4501.77978515625,4554.52978515625,4524.47998046875,0.0,4524.4296875
1997-11-20,4536.4501953125,4444.10986328125,4514.6298828125,4459.919921875,0.0,4459.8701171875
1997-11-21,4460.490234375,4374.56005859375,4439.27001953125,4383.3798828125,0.0,4383.3310546875
1997-11-24,4356.22998046875,4246.7998046875,4356.22998046875,4248.97998046875,0.0,4248.9326171875
1997-11-25,4304.35986328125,4225.2099609375,4236.990234375,4271.83984375,0.0,4271.7919921875
1997-11-26,4305.16015625,4251.5400390625,4282.64990234375,4296.91015625,0.0,4296.86181640625
1997-11-27,4302.5498046875,4184.16015625,4302.5498046875,4185.330078125,0.0,4185.283203125
1997-11-28,4273.7001953125,4131.77001953125,4148.06005859375,4268.490234375,0.0,4268.4423828125
1997-12-01,4255.830078125,4193.93994140625,4250.14013671875,4204.5400390625,0.0,4204.49267578125
1997-12-02,4240.75,4186.080078125,4209.77001953125,4189.6201171875,0.0,4189.5732421875
1997-12-03,4209.240234375,4153.18994140625,4191.2099609375,4155.39990234375,0.0,4155.353515625
1997-12-04,4224.5498046875,4118.080078125,4151.0400390625,4213.7001953125,0.0,4213.65283203125
1997-12-05,4282.7998046875,4221.7900390625,4234.56982421875,4222.10986328125,0.0,4222.0625
1997-12-08,4250.81005859375,4205.669921875,4231.33984375,4209.39013671875,0.0,4209.3427734375
1997-12-09,4248.02001953125,4214.0498046875,4218.91015625,4247.35986328125,0.0,4247.3125
1997-12-10,4304.2900390625,4252.60986328125,4252.60986328125,4280.64990234375,0.0,4280.60205078125
1997-12-11,4308.56982421875,4229.08984375,4294.8701171875,4306.25,0.0,4306.20166015625
1997-12-12,4323.97021484375,4253.14013671875,4316.14013671875,4260.7099609375,0.0,4260.66259765625
1997-12-15,4272.68017578125,4224.4599609375,4261.02001953125,4259.169921875,0.0,4259.12255859375
1997-12-16,4290.7001953125,4252.08984375,4264.52978515625,4284.1201171875,0.0,4284.07177734375
1997-12-17,4284.72021484375,4170.68994140625,4284.72021484375,4179.64990234375,0.0,4179.60302734375
1997-12-18,4226.14013671875,4133.64990234375,4158.06982421875,4166.2998046875,0.0,4166.2529296875
1997-12-19,4182.97021484375,4130.06982421875,4163.2001953125,4150.64990234375,0.0,4150.603515625
1997-12-22,4177.35986328125,4073.10009765625,4132.77001953125,4134.64990234375,0.0,4134.603515625
1997-12-23,4199.14013671875,4145.169921875,4147.1298828125,4162.18017578125,0.0,4162.13330078125
1997-12-24,4165.580078125,4106.43994140625,4165.580078125,4119.77978515625,0.0,4119.73388671875
1997-12-25,4123.1298828125,4081.27001953125,4114.39013671875,4114.419921875,0.0,4114.3740234375
1997-12-26,4208.35986328125,4137.66015625,4160.169921875,4166.02001953125,0.0,4165.97314453125
1997-12-29,4259.81005859375,4201.35986328125,4244.5400390625,4204.009765625,0.0,4203.96240234375
1997-12-30,4222.919921875,4159.919921875,4209.75,4172.9599609375,0.0,4172.9130859375
1997-12-31,4189.009765625,4152.89013671875,4171.06982421875,4184.83984375,0.0,4184.79296875
1998-01-05,4317.3798828125,4165.16015625,4199.509765625,4317.14013671875,0.0,4317.091796875
