Date,High,Low,Open,Close,Volume,Adj Close
2000-06-22,107.63999938964844,106.9000015258789,107.0999984741211,107.4000015258789,666.0,107.4000015258789
2000-06-23,107.87999725341797,107.06999969482422,107.43000030517578,107.72000122070312,258.0,107.72000122070312
2000-06-26,108.26000213623047,107.5999984741211,107.68000030517578,107.7699966430664,266.0,107.7699966430664
2000-06-27,107.8499984741211,106.97000122070312,107.8499984741211,106.9800033569336,669.0,106.9800033569336
2000-06-28,107.5999984741211,107.02999877929688,107.05999755859375,107.25,258.0,107.25
2000-06-29,107.30000305175781,106.30000305175781,107.26000213623047,106.55999755859375,494.0,106.55999755859375
2000-06-30,106.75,106.08999633789062,106.55000305175781,106.58000183105469,494.0,106.58000183105469
2000-07-03,106.97000122070312,106.56999969482422,106.7300033569336,106.66000366210938,6.0,106.66000366210938
2000-07-05,106.9800033569336,106.45999908447266,106.58999633789062,106.80000305175781,264.0,106.80000305175781
2000-07-06,107.19999694824219,106.44000244140625,106.83999633789062,107.13999938964844,654.0,107.13999938964844
2000-07-07,107.4000015258789,106.81999969482422,107.11000061035156,107.33999633789062,431.0,107.33999633789062
2000-07-10,107.18000030517578,106.63999938964844,107.18000030517578,106.6500015258789,379.0,106.6500015258789
2000-07-11,107.06999969482422,106.55999755859375,106.62999725341797,106.80000305175781,617.0,106.80000305175781
2000-07-12,108.0,106.94999694824219,107.0,107.81999969482422,1560.0,107.81999969482422
2000-07-13,108.58999633789062,107.87999725341797,107.91999816894531,108.2699966430664,1069.0,108.2699966430664
2000-07-14,108.63999938964844,108.0199966430664,108.25,108.18000030517578,1069.0,108.18000030517578
2000-07-17,108.5999984741211,108.05000305175781,108.08000183105469,108.44999694824219,371.0,108.44999694824219
2000-07-18,109.44999694824219,108.2699966430664,108.38999938964844,109.05999755859375,996.0,109.05999755859375
2000-07-19,109.6500015258789,109.0999984741211,109.31999969482422,109.30999755859375,747.0,109.30999755859375
2000-07-20,109.56999969482422,108.30000305175781,109.16000366210938,108.33999633789062,1251.0,108.33999633789062
2000-07-21,108.6500015258789,108.04000091552734,108.51000213623047,108.22000122070312,370.0,108.22000122070312
2000-07-24,108.62999725341797,108.22000122070312,108.22000122070312,108.44000244140625,485.0,108.44000244140625
2000-07-25,108.44999694824219,107.75,108.44000244140625,108.08999633789062,442.0,108.08999633789062
2000-07-26,108.05000305175781,107.6500015258789,108.05000305175781,107.88999938964844,276.0,107.88999938964844
2000-07-27,108.75,107.73999786376953,107.73999786376953,108.6500015258789,556.0,108.6500015258789
2000-07-28,109.68000030517578,108.54000091552734,108.69999694824219,109.5199966430664,1139.0,109.5199966430664
2000-07-31,109.69999694824219,109.1500015258789,109.5,109.37000274658203,469.0,109.37000274658203
